text,label
సంక్షిప్తంగా గలివర్స్ సాహిత్యం అద్భుతం  చదివినందుకు మరియు ఆస్వాదించడానికి ఆసక్తికరంగా ఉంటుంది  ఒక మనిషి ఈ కల్పిత కధలో తప్పిపోతాడు  నేను ఒకసారి చదివమని సూచిస్తున్నాను ,pos
ఇది కూడా మంచి కథ  గలివర్ ట్రావెల్స్ లో లిల్లిపుట్ సరిగ్గా సరిపోయింది  నేను నిన్ను ప్రేమిస్తున్నాను గలివర్  మీరు ఒక రాజులా ఉన్నారు ,pos
 నా 4 వ తరగతిలో నేను ఈ కథ చదివాను  కానీ ఆ రోజుల్లో నేను ఇంకా ఆ కథను ఆస్వాదింస్తున్నాను  కానీ నా గ్రాడ్యుయేషన్ తర్వాత మళ్ళీ ఈ కథను చదువుతాను  నేను ఈ కథను ఆనందించాను ,pos
నేను ఈ కథను కొన్ని రోజుల క్రితం చదివాను  ఈ కథ చాలా ఆసక్తికరంగా మరియు కొంచెం ఫన్నీ గా ఉంది  ,pos
ఇది చాలా ఆసక్తికరంగా ఉంటుంది ఎందుకంటే మాకు ప్రయాణాల గురించి చాలా నవ్వు మరియు సమాచారం అందించింది  నేను దీన్ని చదువుతున్నప్పుడు చాలా గట్టిగా నవ్వాను అప్పుడు నా అమ్మ ఎందుకు నవ్వుతున్నావని అడిగింది ఈ కథను విన్నది  నేను ఈ కధను ఒకసారి చదివినప్పుడు ఈ కథను ఒకసారి నేను చదివాను  నేను ఈ కధను ఒకసారి చదువమని సూచిస్తున్నాను తర్వాత మీరు ఫన్నీ మరియు ఆసక్తికరమైన కధకు దేవునికి ooooh అని చెబుతారు ,pos
నేను గలివర్ మొత్తం పుస్తకాన్ని చదివాను ఇది చాలా అద్భుతంగా మరియు సాహసోపేతమైన కథ కథ మంచిది మరియు ప్రతీఒక్కరూ దీనిని చదవాలి  ,pos
నా 9 వ తరగతిలో నేను ఈ పుస్తకాన్ని చదివాను  ఇంకా నేను దాన్ని గుర్తుంచుకున్నాను  కథ ఆలోచన బాగుంది మరియు అద్భుతం  ఇది సాహసోపేత మరియు కొన్ని ధైర్యవంతమైన పాత్రల ఉన్నాయి  ,pos
ఈ కథ 3 లేదా 4 భాగాలుగా విభజించబడ్డాయి  ఆ భాగాలుగా ఆసక్తికరంగా ఉన్నాయి  ప్రదేశాలు  పాత్రలు  థీమ్ అన్నీ బాగున్నాయి  రచయిత గల్లివర్ మరిన్ని సాహసాలను వ్రాయాలని నేను భావిస్తున్నాను  ఇది చాలా బాగుంది ,pos
ఇది ఆసక్తికరమైన పుస్తకం  ఫిక్షన్ గురించి చాలా చెబుతుంది  అది ఒక సరదా   నాకు ఈ కథ నచ్చింది  ,pos
పుస్తకాన్ని చదివేందుకు రీడబిలిటీ బాగుంది   ,pos
ఇది ఆసక్తికరమైనది  ఉత్తమ ఫిక్షన్ కథ  ,pos
ఈ పుస్తకం పాఠకులకు అద్భుతంనటువంటిది  ,pos
నేను కథను చాలా ఇష్టపడ్డాను మరియు చాలా ఆనందించాను  ,pos
పుస్తకం అద్భుతమైనది  ఇది కల్పన గురించి మాట్లాడుతుంటుంది  ,pos
కథ ఆసక్తికరంగా ఉంది మరియు ఆనందించేదిగా ఉంది  అది వ్రాసిన తీరుని నేను ఇష్టపడ్డాను ,pos
"గలివర్స్ ట్రావెల్స్ కల్పిత నవలలు  నేను గల్లివర్ యొక్క మొదటి సముద్రయాత్ర గురించి ఎప్పుడూ మర్చిపోలేను  ఇది సాధ్యం కాదు అని మనకు తెలుసు కానీ ఇది లిలిపుట్స్ గురించి చాలా ఆసక్తికరమైన కథ  లిలిపుట్ ద్వీపం  ఇది నిజానికి గలివర్ యొక్క ఇతర ట్రావెల్స్ వలె చాలా ఆసక్తికరంగా ఉంటుంది   ""ఎ వయాగో టు బ్రాడింగ్నెగ్"" ""ఎ వయాగో టు ద లేన్డ ఆఫ్ ద హయ్మన్స్ "" ""ఏ గలివర్ అండ్ జెయన్ట్"" ఇవి గలివర్ ప్రయాణాల క్లాసిక్ కామిక్స్  చాలా ఆసక్తిగా ఉంటాయి ",pos
మొదట  నేను జోనాథన్ స్విఫ్ట్ గురించి మాట్లాడాలనుకుంటున్నాను అతను చాలా ఉత్సాహం కలిగేటట్టు రాయగల గొప్ప రచయిత  ,pos
ఇప్పుడు కధ దగ్గరకు వస్తున్నాను  ప్రపంచం అంతటా ప్రయాణించే గలివర్ అనే వ్యక్తి గురించి ఈ కథలో ఉంది  అతను ప్రయాణిస్తున్నప్పుడు లిల్లిపుట్ అనే ప్రదేశానికి చేరుకుంటాడు  అక్కడ అతను 1-2 అంగుళాలు ఉన్న చిన్న మనుషులను కలుస్తాడు మరియు అక్కడ నలుపు మరియు థ్రిల్లర్ పూర్తి ఉంటే చాలా చిన్న ప్రజలు ఆ గల్లివర్ యొక్క కథ వెళ్తాడు  అక్కడ నుండి ఉత్కంఠభరితమైన గలివర్ యొక్క కథ మెుదలవుతుంది ,pos
హాయ్ ఫ్రండ్స్ ఈ పుస్తకాన్ని చదివిన తర్వాత నేను నా అనుభవాన్ని పంచుకుంటున్నాను  ఈ పుస్తకం పిల్లల కోసం చాలా అద్భుతమైనది ,pos
నేను నా మేనగోడలి కోసం ఈ కథను చదివాను మరియు చాలా ఆనంద పడింది మరియు వెంటనే ఆమె నిద్రపోయింది  ,pos
ఈ కథ 2- 8 సంవత్సరాల పిల్లలకు నచ్చుతుంది  ఈ కథలను చదివి పిల్లలకు వినిపించమని మీకు సలహా ఇస్తున్నాను  ,pos
మీ పిల్లవాడు ఈ కథను ఎంతో ఆస్వాదిస్తాడని ఆశిస్తున్నాను మరియు ఈ కధ చాలా చిన్నది  ఈ కథ పెద్దది కాదు  అందువల్ల పిల్లలు బోర్ ఫీలవరు ,pos
చాలా ఆసక్తికరమైన పుస్తకం గులీవర్స్ ట్రావెల్స్  మీరు చదివడం మెుదలు పెట్టిన తర్వాత  విరమించరు ,pos
 ఇది వ్యసనం లాంటిది  సాహసాలు  అంటే ఆసక్తి మరియు పుస్తకాలు చదవడం ఇష్టపడే వారికి ఎన్నుకోవలసిన మంచివాటిలో ఇది ఒకటి  మీరు చదువుతున్నప్పుడు  మీ కళ్ళ ముందు ఒక ఊహా చిత్రం తిరుగుతూ ఉంటుంది   ఆ పాత్రలు పుస్తకము నుండి బయటకు వచ్చి మన ముందు ప్రదర్శన ఇస్తున్నట్లు అనిపించే అనుభూతిని కలిగించే పుస్తకాల్లో ఈ పుస్తకము ఒకటి ,pos
ఇది ఇప్పుడు నేను అద్భుతమని మరియు మహాఅద్భుతమని పిలుస్తాను  హ్యాట్స్ ఆఫ్ ది లెజెండ్ Mr APJ ABDUL KALAM SIR  ,pos
పుస్తకం చదివి మీ మనసులో ఏమి జరుగుతుందో చూడండి  ఇది మీ యొక్క పూర్తిగా కొత్తగా కనుగొన్న మెదడు అవుతుంది  నేను కేవలం లెజెండ్స్ కొరకు మాత్రమే దీనిని సిఫార్సు చేస్తాను ,pos
ఈ పుస్తకం APJ అబ్దుల్ కలాం సార్  మాజీ రాష్ర్టపతి  రాసారు  మరియు ఈ పుస్తకం చాలా బాగుంది మరియు  PJ అబ్దుల్ కలాం ప్రతి పుస్తకం బాగుంటుంది మరియు ఈ పుస్తకంలో అతను దేశవ్యాప్తంగా ప్రయాణించి విద్యార్థులతో మాట్లాడతారు ,pos
ప్రధాన ఉద్దేశ్యం   యువ ఇండియన్స్ను ప్రేరేపించడం మరియు ఈ పుస్తకము చవక ఉంది  కాబట్టి విద్యార్థులందరికి కొనడం సులభం మరియు మీరు మీ జీవితంలో నిరాశగా ఉన్నట్లయితే ఈ పుస్తకం ప్రయత్నించాలి తర్వాత మీరు నిజంగా మంచి అనుభూతి పొందుతారు ,pos
ఈ పుస్తకము భారతదేశపు మాజీ రాష్ట్రపతి అయిన అబ్దుల్ కలాంతో ఒకే ఒక సేషన్ ఆస్వాదించడానికి నాకు అవకాశం ఇచ్చింది ,pos
ఇది ఒక ఆత్మకథ  విన్గ్స ఆఫ్ ఫైర్ లా  కానప్పటికీ  ఇది రాష్ట్రపతి జీవితం గురించి   మరియు ప్రత్యేకంగా అతనికి పిల్లలపై గల ప్రేమ గురించి చాలా అవగాహనను ఇస్తుంది  మీరు APJ కలాంను అనుసరించే వారైతే  ఈ పుస్తకము తప్పనిసరిగా చదవాల్సిందేనని  నేను సలహా ఇస్తున్నాను  లేదా మీకు ఇదే ప్రారంభించే చోట అనుకోండి   పుస్తక చివరిలో పేర్కొన్న యువత పాటను కూడా చదవండి ,pos
"మన మాజీ ప్రెసిడెంట్ మరియు మిస్సల్ మనిషి A P J అబ్దుల్ కలాం లకు వందనములు  ఈ పుస్తకమును వ్యక్తిగతంగా నేను ఇష్టపడుతున్నాను మరియు కలాం చెప్పన ""చిన్న లక్ష్యం నేరం""  అనే చిన్న విషయం స్పూర్తినిచ్చింది  అవును మన లక్ష్యం పెద్దదిగా ఉండాలి  ఇక్కడ మనము కష్టపడి సవాళ్లు ఎదుర్కొంటాము లేకుంటే మనము ఎదగలేము ",pos
ఈ పుస్తకం నా యువ పాఠకులకు 'ముందుకు సాగడం ప్రారంభించండి' ఒక స్వరాన్ని వినిపించడానికి రాయబడింది ,pos
నాయకత్వం శ్రేయస్సుకు దారి చూపించాలి  నిర్మాణాత్మకమైన ఆలోచనలతో ఉన్న యువ భారతీయులు వాటి ఆమోదం కోసం దీర్ఘకాలం వేచి ఉండకూడదు  భద్రత పేరుతో వారిని భయపెట్టే వాటిని మరియు వ్యవస్థాపకతను నిరుత్సాహపర్చే వాటిని  సంస్థాగత నిబంధనలను మరియు సమూహ ప్రవర్తనలకు ఉద్దేశించిన నిబంధనలను అధిగమించాలి  ఆలోచన పెట్టుబడి  సంస్థే మార్గం  హార్డ్ వర్కే పరిష్కారం అని చెప్పబడింది ,pos
నేను ఇంజనీరింగ్ విద్యార్ధిగా ఉన్నప్పుడు ఈ పుస్తకాన్ని చదివాను   ఈ పుస్తకం జూనియర్ ఇంజనీర్లకు శక్తివంతమైన మాగ్నెట్గా పనిచేస్తుంది  ,pos
ప్రతి ఇంజనీరింగ్ విద్యార్ధి డాక్టర్ కలాంను రోల్ మోడల్గా చూస్తారు   డాక్టర్ కలాం యొక్క వ్యక్తిత్వం ఎల్లప్పుడూ యువకులను శాస్త్రవేత్తగా మార్చడానికి మరియు నూతనాలను తీసుకురావడానికి స్పూర్తినిచ్చింది   ,pos
పుస్తకం ప్రారంభంలో అతను ఒక హెలికాప్టర్ క్రాష్ లో తను ఎలా బతికి బయటపడ్డాడో చెబుతాడు మరియు తర్వాత తన విద్య మరియు కుటుంబం గురించి క్లుప్తంగా చెబుతూ తను డిఫెన్సలో ఎలా తిరస్కరించారో మరియు తను వదిలి పెట్టకుండా జీవిత లక్ష్యం సాధించడం కోసం ఎలా పని చేసాడో వివరిస్తాడు   ,pos
అతను JRD టాటా  డాక్టర్ విక్రమ్ సారా భాయ్ వంటి ప్రముఖ వ్యక్తుల మరియు నేటి భారతదేశం  ఇగ్నైటెడ్ మైండ్స్  యొక్క విజేతలుగా అతను పేర్కొన్న ఇతరులు గురించి మాట్లాడుతాడు  ,pos
ఇది తప్పకుండా చదవాలి  నేను ఇంకొక పుస్తకం ఇండియ 2020 ను చదవలేదు కానీ భారతీయులకు మార్గనిర్దేశం చేసేందుకు అదే సామర్థ్యాన్ని కలిగి ఉండాలని నేను ఖచ్చితంగా అనుకుంటున్నాను ,pos
Dr  A P J  అబ్దుల్ కలాం సర్ భారతదేశంలో గొప్ప శాస్త్రవేత్త  ఆయన గొప్ప పుస్తక రచయిత    ,pos
"ఆయన తన పుస్తకాల ద్వారా ప్రజలకు తన ఆలోచనలను వ్యాప్తి చేసి పంచుతున్నారు  ""ఇగ్నైటెడ్ మైండ్స్- భారతదేశంలో అధికారాన్ని తొలగించడం""  అనేది నేను ముందు చదివిన ఒక ఉత్తమ పుస్తకం  ప్రతి వాక్యం చాలా స్పూర్తిదాయకమైనది మరియు నన్ను మరింత విశ్వసనీయపరుస్తుంది  ",pos
"6 వ అధ్యాయం ""జ్ఞాన సమాజం"" నా అభిమాన అధ్యాయం  ఈ అధ్యాయంలో కలాం సర్ సమాజం గురంచి మంచి జ్ఞానం ఎలా సంపాదించాలి మరియు ఎలా సమాజంలో ప్రవర్తించాలి అనేదానిని వివరిస్తుంది  ఈ వాక్యాలు నాకు చాలా ఉపయోగకరంగా ఉన్నాయి  ",pos
ఈ పుస్తకం లో ఉన్న అన్ని అధ్యాయాలు బాగా వ్రాసారు మరియు చాలా స్పూర్తిదాయకమైనవి  ,pos
ఈ పుస్తకంలో విద్యార్థులకు వారి నమ్మక స్థాయిలను మెరుగుపరిచేందుకు చాలా ఉపయోగకరంగా ఉంటుంది  ఒక లోపం ఏమిటంటే కొన్ని అధ్యాయాలలో ఇంగ్లీష్ వ్యాకరణం అర్థంకావడం కష్టంగా ఉంది  కానీ అధ్యయనంపై దృష్టి సారించడం వల్ల అది నివారించబడుతుంది  నేను ఈ పుస్తకాన్ని ఇతరులకు గట్టిగా సిఫార్సు చేస్తున్నాను ,pos
నా జీవితంలో చదివిన పుస్తకాల్లో అత్యంత అద్భుత పుస్తకం  ,pos
నన్ను ఉత్తేజపరిచే ఆలోచనలు మరియు గొప్ప అనుభవాలు కలాం సర్ పంచారు!,pos
ప్రతీ ఒక్కరూ తమని తాము ప్రేరేపించుకోవడానికి ఈ పుస్తకాన్ని చదువుకోవచ్చు  నేను 500000000000 స్టార్స్ ఇస్తాను! awesome awesome awesome! ప్రతి విద్యార్థి / ఉపాధ్యాయుడు ఈ పుస్తకాన్ని చదవాలి మరియు ఆంగ్లం అంత బాగా రాకపోయిన భయపడకండి  ఈ పుస్తకం చాలా సులభమైన ఆంగ్లంలో వ్రాయబడింది  దయచేసి దాని కోసం వెళ్ళు  మీరు విన్గ్స ఆప్ ఫైర్ / యు ఆర్ బోర్న్ టు బ్లోసమ్/ ఇండియ2020  వంటి శ్రీ APJ అబ్దుల్ కలాం వ్రాసిన ఇతర శక్తివంతమైన స్పూర్తిదాయకమైన పుస్తకాలు చదవచ్చు ,pos
ఇగ్నైటెడ్ మైండ్ మాజీ రాష్ట్రపతి అబ్దుల్ కలాం పుస్తకం  ఆయన ప్రతి పుస్తకం భారతదేశం యొక్క భవిష్యత్తు అభివృద్ధిపై ఉంటుంది  నేను ఆయన అనేక పుస్తకాలను చదువుతాను  నా స్నేహితుని నుంచి ఈ పుస్తకాన్ని కొన్నాను  ఇది చాలా స్పూర్తిదాయకమైన సందేశాన్ని కలిగి ఉంది ,pos
యువకులు ఈ పుస్తకాన్ని చదవాలి  కలాం గుజరాత్లో ఒక పాఠశాలలో కలుసుకున్న పాఠశాల విద్యార్ధి కథ  విద్యార్థులతో మాట్లాడేటప్పుడు మా శత్రువు ఎవరు? అనే ప్రశ్న వచ్చింది  అనేక సమాధానాలు వచ్చాయని కలాం గుర్తుచేసుకున్నాడు  కాని శాల థాక్కర్ అని పిలవబడే పిల్లల నుండి వచ్చిన సమాధానం మన శత్రువు పేదరికం  మీరు ఒక విద్యార్థి అయితే  మీరు ఈ పుస్తకాన్ని చదవాలి  ,pos
కలాం ఒక గొప్ప శాస్త్రవేత్త మరియు మిసైల్ మనిషి అని పిలుస్తారు మరియు భరత్ రత్న అవార్డుకు నామినేట్ అయ్యాడు  నేను ఈ పుస్తకం సిఫార్సు చేస్తున్నాను ,pos
APJ అబ్దుల్ కలాం భారతదేశంలో ఉత్తమ రచయిత  ఎందుకంటే నాణ్యత మరియు సహజ ప్రపంచం గురించి ఆలోచించగలరు అతను భారతదేశంలో నివసిస్తున్న ప్రజల నిజమైన దృష్టి మరియు జాతీయతను అతను విశ్వసిస్తాడు  నేను అబ్జూల్ కలాం మంచి రచనా విధానాన్ని ఇష్టపడతాను  మరియు సామాజిక అవగాహన కలిగించడం మరియు ఆలోచన గురించి సాధారణ చర్చలను వివరించగల శక్తి కూడా ఉంది ,pos
సాంఘిక ప్రవృత్తి మరియు మానవత్వం గురించి యువత తెలుసుకోవడం చాలా ముఖ్యం  మానవజాతి యొక్క పనితీరును విస్తృతకు ఉపయెగ పడే మరియు యువతకు విజయాన్ని సాధించే మార్గాలను మెరుగుపరచడం గురించి ఈ పుస్తకంలో రకరకాల అధ్యయనాలు ఉన్నాయి  ఆలోచనా మూలాన్ని రెచ్చకొట్టడం భావ వ్యక్తీకరణ తప్పకుండా అబ్దుల్ కలాం యొక్క మంచి లక్షణాలు ,pos
ఇగ్నైటెడ్ మైండ్ మాజీ రాష్ట్రపతి APJ అబ్దుల్ కలాం వ్రాసిన ఆంగ్ల భాష పుస్తకం  నేను అనేక కలాం పుస్తకాలను చదివాను  నేను బుక్ ఫెయిర్ లో ఈ పుస్తకం కొన్నాను  ఐదుసార్లు ఈ పుస్తకం చదివాను  ,pos
కలం గొప్ప పుస్తకాల్లో ఒకటి  కలాం యెుక్క అనేక ప్రేరేపిత సందేశాలు ఈ పుస్తకంలో ఉన్నాయి  ,pos
సింథల్ థాక్కర్ అబ్బాయి గురించిన కథ  గుజరాత్లో ఒక పాఠశాలలో కలామ్ కలుసుకున్నారు  విద్యార్థులతో మాట్లాడుతూ ఉండగా వచ్చిన ప్రశ్న మన శత్రువు ఎవరు? మరియు సింథల్ థాక్కర్ మా శత్రువు పేదరికం అని సమాధానం చెప్పాడు  ,pos
భవిష్యత్తులో ఇండియా అభివృద్ధి చెందడంపై కలాం దృష్టి ఉందని మీరు గమనిస్తారు  ఈ పుస్తకాన్ని తప్పక చదవాలి  కలాం భరత్ రత్న కోసం ప్రతిపాదించబడ్డారు మరియు మిసైల్ మాన్ గా పిలుస్తారు  ఆ పుస్తకం నిజంగా నా హృదయాన్ని తాకినది  నేను ఈ పుస్తకం సిఫార్సు చేయాలనుకుంటున్నాను ,pos
ఈ పుస్తకం ప్రధానంగా భారతీయులకు చాలా అద్భుతమైన మరియు ఉత్తేజకరమైనది  APJ అబ్దుల్ కలాం భారతదేశంలో అత్యుత్తమ రాష్ట్రపతిగా ఉన్నారని మీకు తెలుసు  ఆయన చాలా మంచి మనిషి  అతను ఇండియాకు మిసైల్ ని ఇచ్చాడు  భారతదేశం మిసైల్ మాన్ గా కూడా అయ్యారు ,pos
చేసే పనులు కష్టపడి చేయాలని భారతీయులను ప్రేరేపించడానికి ఆయన ఈ పుస్తకాన్ని రాశారు  ఈ అద్భుతమైన పుస్తకాన్ని చదివిన తర్వాత ప్రధానంగా ఇది యువతరానికి స్ఫూర్తినివ్వడనికని నేను వ్యక్తిగతంగా గుర్తించాను  ఈ పుస్తకం 2020లో భారతదేశ ప్రతిబింబం ,pos
నేను ఈ పుస్తకాన్ని చదవమని మీ అందరిని సిఫార్సు చేస్తున్నాను   ఈ పుస్తకాన్ని చదవడం మొదలుపెడితే   మీకు మీరే ఆపలేరు అని నేను చెప్పగలను  అందువల్ల కనీసం మీరు ఒకసారైని చదవండి ,pos
ఈ ఊహాత్మక ఆలోచనలు గల మన లెజెండ్ మరియు అందరికి ఇష్టమైన వారు ఇంకెవరో కాదు అవును మిస్టర్ అబ్దుల్ కలాం సాహబ్  ఆయన ఆలోచనలు మన అందరికి నిజంగా  అభివృద్ధి మరియు శ్రేయస్సుతో ఒక ఖచ్చితమెన సినారియెు తయారు చేయాలి  ఈ ప్రత్యేక పుస్తకంలో ఈ విషయాలన్ని పొందపరచబడ్డాయి  భారతదేశంపు అద్భుతమైన కథ  దయచేసి ఈ పుస్తకాన్న్డి చదవండి ,pos
హలో ఫ్రెండ్స్  డాక్టర్ ఎ  పి  అబ్దుల్ కలాం పుస్తకం ఇండియ 2020 గురించి మనము మాట్లాడుకుందాం  మన భవిష్యత్తుకు మంచి పుస్తకం ,pos
ఆయన గొప్ప అధ్బుతమైన వ్యక్తి  ఆయన ఎప్పుడూ మన దేశం మరియు ప్రజల గురించి ఆలోచిస్తుా ఉంటారు  ఆయన ఎల్లప్పుడూ భవిష్యత్ గురించి ఆలోచించాలని నమ్ముతాడు  ఆయన తర్వాత 10 సంవత్సరాలలో ప్రజలు ఎలా ఉండాలో ఆలోచించమంటారు  మరియు భారతీయ ప్రజల గురించి భారతీయ ప్రతిభను మరియు ఆలోచనా శక్తి గురించి ఆయనకు తెలుసు  మరియు DR  A P J  అబ్దుల్ కలాం భారతీయ భవిష్యత్తు గురించి ఆలోచిస్తారు  ,pos
ఇది అధ్బుతమైన పుస్తకం  ఈ గొప్ప పుస్తకానికి మనం భవిష్యత్ కృతజ్ఞతను తెలుపుదాం ,pos
నేను 12 తరగతిలో ఉన్నప్పుడు ఈ పుస్తకాన్ని చదివాను   మరియు నాకు ఈ పుస్తకం బాగా నచ్చింది  రెండు మనస్సుల మధ్య ఏర్పడిన నిజమైన ప్రేమ గురించిన కథ  ఈ కథ చదివిన తర్వాత నాకు బాగా నచ్చింది విషాదకరమైన ముగింపు బాధాకరం  ,pos
ఈ కథలో ఖుషి మరియు రవి మాట్రిమని సైట్ లో కలుకుంటారు   వారిద్దరు ఒకరి గొంతుకు ఒకరు విన్న తర్వాత వారు ఒకరితో ఒకరు ప్రేమలో పడతారు    కొన్ని నెలల తర్వాత వారి ప్రేమను వారి తల్లిదండ్రులు ముందుంచుతారు  వారు ఒకరితో ఒకరు కలిసిపోతారు మరియు వారి అందమైన కథమెుదలవుతుంది కానీ ముగింపు విషాదం    ఖుషి రోడ్డు ప్రమాదంలో చనిపోతుంది  ఆ తరువాత ఒంటరితనంతో మరియు బాధతో తను ఇంటికి తిరిగి వస్తాడు   కానీ అతను ఇప్పటికీ తన హృదయంలో ఖుషీని ప్రేమిస్తున్నాడు ,pos
Awwwwwwsm కథ  నేను నిర్భయంగా ఐదు స్టార్స్ ను ఇస్తాను  ఈ పుస్తకం రావిన్ మరియు ఖుషీ యొక్క కథ ,pos
నేను ఈ పుస్తకాన్ని ఏడాది క్రితం చదివాను  హృదయన్ని అత్తుకునే ప్రేమ కథ కన్నీళ్లు తెప్పిస్తుంది  సందేహం లేదు ఇది ఎల్లప్పుడు నా అభిమాన పుస్తకం  రచయిత తన మనస్సు పెట్టి రచించి న్యాయంచేకూర్చారు ,pos
ఏం నవల రాసారు రవిందర్ సింగ్   వాస్తవానికి రవిందర్ సింగ్ నిజమైన కథను అందంగా వ్రాసారు  నేను నచ్చిన ఆ నవలలో ప్రత్యేకత ఏమిటంటే చిన్న చిన్న సంఘటన మొత్తం కధలో జరిగుతాయి అదే రావిన్స ౩బెస్ట్ ఫ్రెండ్స్ కధలో  వారి కళాశాల జీవితం మరియు ముఖ్యంగా ఖుషితో రావిన్ జీవితం  ఆకస్మాత్తుగా ఖుషికి జరిగిన సంఘటన  మనస్సుకు అత్తుకునే నవల సులభంగా ఎవరైనా ఏడ్చేలా చేస్తుంది ,pos
పుస్తకం అద్భుతంగా ఉంది  చదివేటప్పుడు ప్రతిఒక్కరు ఈ కధకు కనెక్ట్ అవుతారు  ఈ కధ వివరించిన విధానం చాలా బాగుంది ,pos
నేను ఈ పుస్తకం గురించి సంక్షిపంతంగా చెప్పగలను  మనము నవ్వుతాము ఏడుస్తాము  భావోద్వేగానికి లోనవుతాము ,pos
మెుత్తంగా చెప్పాలంటే మనము ప్రేమ భావన కలుగుతుంది  మనము ఈ పుస్తకాన్ని ఏ ధరకైనా కొనవచ్చు  చివరగా నేను ఈ పుస్తకం గురించి మాట్లాడాలంటే ఈ పుస్తకాన్ని చదివేటప్పుడు గొప్ప అనుభూతి కలిగింది  కాబట్టి  దాన్ని ఆస్వాదించండి ,pos
సింప్లిసిటీ  అమాయకత్వం ఒకే పుస్తకంలో ఉన్నాయి  ఇది హృదయ కదిలించే కథ మరియు వాస్తవానికి దూరమైన కధ ,pos
కథ యొక్క ప్రతీ పేజీ చదవడానికి మీరు ఇష్టపడతారు  ఒక వివాహ సైట్ ఆధారంగా ఒక అమ్మాయి ఒక అబ్బాయి ప్రేమలో పడతారు ,pos
చాలా ఆసక్తికరంగా ఉంటుంది కదా  ప్రత్యక్షంగా చూసుకోకుండా వారు ప్రేమలో పడతారు అద్భుతమైన థీమ్ ముగింపు ఉన్న కధ ,pos
"హై guys! నేడు నేను మీరందరకు నచ్చే విషయం ఏదో మీకు చెప్పాలనుకుంటున్నాను! అది ""ఐ టు హేడ్ ఎ లవ్ స్టోరీ""  పుస్తకం గురించి ",pos
"నిజమైన ప్రేమ ఏమిటి? ఈ పుస్తకాన్ని చదివి  మీ సమాధానాన్ని కనుగొనండి  ఈ కధ రవీందర్ మరియు అతను ఎదురుచూస్తున్న ఆసుపత్రిలో మరణించిన ప్రియురాలి జీవితాల మధ్య నడుస్తుంది  ""ఐ టు హేడ్ ఎ లవ్ స్టోరీ""  పుస్తకాన్ని రాయడం ద్వారా రవీందర్ సగం అమరత్వాన్ని చేకూర్చాడు- నా స్నేహితలారా చదివండి! మరియు ఆనందించండి!",pos
ఈ కథ ఇన్ఫోసిస్ లో పనిచేస్తున్న రావిన్ అనే అబ్బాయి మరియు కుషీ అనే అమ్మాయి గురించి  ఒకే నేపథ్యం ఉన్న వాళ్ళు ఒక వివాహ సైట్ ద్వారా మొదట మాట్లాడు కున్న తరువాత ఒకరితో ఒకరు ప్రేమలో పడతారు  వారు ఇద్దరూ ప్రేమలో  సంతోషంగా ఉంటారు  మరియు అకస్మాత్తుగా ఒక సమయంలో ఖుషీ చనిపోయిందనే ఒక వార్తా వస్తుంది   ఇది రావిన్ జీవితాన్ని ఆగిపోతుంది  ఇది అతని జీవితంలో పెద్ధ మార్పు  ఈ కథ ఒక జంట మధ్య జరిగే వారి గొడవలు  వారి ప్రేమ  వారి అభిరుచి  వారి లక్ష్యాలు  వారి అవగాహన మరియు నిజమైన ప్రేమలో ఉన్నప్పుడు ఆ జంటకు ఏమవుతుందో అన్ని చూపిస్తుంది ,pos
ఓం ప్రకాష్ వాల్మీకి జొథన్: ద దళిత్స్ లైఫ్ పుస్తకాన్ని వ్రాశారు  రచయిత చాలా మంచి చొరవ తీసుకుని మన సమాజం యొక్క వాస్తవికతలను బహిర్గతం చేసారు   ,pos
ఒక దళిత జీవితం యొక్క వాస్తవికతను తెలపడానికి రచయితకు క్రెడిట్ ఇవ్వాలి  అందువల్ల అధికారులు దానిని గమనించవచ్చు  సమాజం యొక్క కష్టాలను ప్రజల దృష్టికి తీసుకురావటానికి పుస్తకం చాలా ఉపయోగకరంగా ఉంది   ,pos
ఓం ప్రకాష్ వాల్మీకి ఈ పుస్తకాన్ని మంచి వివరణతో అందించారు  నేను చెప్పేది అంతే ,pos
జొథన్ భారతదేశం యొక్క చారిత్రక నగ్న సత్యం  నేను చాలా సార్లు ఈ పుస్తకం చదివాను  రచయిత ఈ పుస్తకానికి జొథన్ పేరును ఎందుకు పెట్టాడో తెలిసింది  మేము ఈ పుస్తకాన్ని చదివేటప్పుడు దళితులు ప్రత్యేకంగా స్వీపర్స్ యొక్క ఘోరమైన పరిస్థితిని చూస్తాము  కులతత్వాం భయాన్ని సృష్టిస్తుంది మరియు మన మనస్తత్వాన్ని వెల్లడిస్తుంది  ఈ పుస్తకం డిజిటల్ యుగంలో  సమాజంలో ఇంకా కులతత్వాం ఉందని తెలియ చేస్తుంది  ఓం ప్రకాష్ వాల్మీకి అద్భుతమైన మరియు కఠినమైన భాష కలిగి ఉన్నాడు  మేము కొన్ని చవకైన గాలీస్ ను చదువుతాము  అయితే రచయిత గ్యాలియేల్స్ యొక్క పాత్రకు న్యాయంచేస్తాడు ,pos
